BuyerID,Mileage,AVGSalePrice,MMR,LIGHTG,LIGHTY,LIGHTR,PSI,Arbitrated,Salvage,OVE,Simulcast,InLane,PSIEligible,Autocheck_score,ConditionReport,DSEligible,Returned,CarAge,NumDistSeller,NumVisit,AVGPriceBuyerMonth,NumDaysBWBuys,NumPurchaseBuyer_Z,NumPurchaseBuyer_P3,NumPurchaseBuyer_SPQ,NumPurchaseBuyer_LOCAL,NumPurchaseBuyer_GAM,NumPurchaseBuyer_SQRT,NumPurchaseBuyer_SQ,NumPurchaseBuyer_LOG,DayOfWeekFriday,DayOfWeekMonday,DayOfWeekSaturday,DayOfWeekSunday,DayOfWeekThursday,DayOfWeekTuesday,DayOfWeekWednesday,SellingLocationAAA,SellingLocationAAAI,SellingLocationAAAW,SellingLocationALBA,SellingLocationALOH,SellingLocationAREN,SellingLocationAYCA,SellingLocationBAA,SellingLocationBCAA,SellingLocationBIGH,SellingLocationBWAE,SellingLocationCAAI,SellingLocationCADE,SellingLocationCINA,SellingLocationDAA,SellingLocationDAAE,SellingLocationDADE,SellingLocationDALA,SellingLocationDETA,SellingLocationDFWA,SellingLocationFAA,SellingLocationFAAO,SellingLocationFADA,SellingLocationGCAA,SellingLocationGOAA,SellingLocationHAA,SellingLocationHATA,SellingLocationINDY,SellingLocationJAX,SellingLocationKCAA,SellingLocationKEYA,SellingLocationLAA,SellingLocationLMAA,SellingLocationLOUA,SellingLocationMAA,SellingLocationMAAI,SellingLocationMISS,SellingLocationMMAA,SellingLocationNAA,SellingLocationNADE,SellingLocationNASH,SellingLocationNOAA,SellingLocationNSAA,SellingLocationNVAA,SellingLocationNWE,SellingLocationOAA,SellingLocationOMAA,SellingLocationPAA,SellingLocationPCAA,SellingLocationPXAA,SellingLocationRAA,SellingLocationRSAA,SellingLocationSAAA,SellingLocationSCAA,SellingLocationSDAA,SellingLocationSKYA,SellingLocationSLAA,SellingLocationSONB,SellingLocationSPAA,SellingLocationSSAA,SellingLocationSVAA,SellingLocationSWFL,SellingLocationTBAA,SellingLocationTCAA,SellingLocationTHAA,SellingLocationUAA,SellingLocationWPBA,CarMakeACURA,CarMakeAEROLITE,CarMakeAIRSTREAM,CarMakeALFA.ROMEO,CarMakeALJO,CarMakeALUMA,CarMakeAM.GENERAL,CarMakeAMERICAN.IRONHORSE,CarMakeAMERIMAX,CarMakeARCTIC.CAT,CarMakeASTON.MARTIN,CarMakeAUDI,CarMakeBAJA,CarMakeBASHAN,CarMakeBENTLEY,CarMakeBIG.DOG,CarMakeBITTER39,CarMakeBMW,CarMakeBUELL,CarMakeBUICK,CarMakeCADILLAC,CarMakeCAN.AM,CarMakeCARI.LITE,CarMakeCHEVROLET,CarMakeCHRYSLER,CarMakeCOACHMEN,CarMakeCOBRA,CarMakeCOUNTRY.COACH,CarMakeCROSSROA,CarMakeCRUISER,CarMakeCUSTOM,CarMakeDAEWOO,CarMakeDAMON,CarMakeDELOREAN,CarMakeDEMON,CarMakeDODGE,CarMakeDOLITTLE,CarMakeDUCATI,CarMakeDUTCHMEN,CarMakeDYNAMAX,CarMakeEAGLE,CarMakeECLIPSE,CarMakeEL.DORADO,CarMakeESSEX,CarMakeEXCEL,CarMakeFC.COMMER,CarMakeFERRARI,CarMakeFIAT,CarMakeFISKER,CarMakeFLEETWOOD,CarMakeFORD,CarMakeFORESTRIVER,CarMakeFOUR.WINDS,CarMakeFREEDOM,CarMakeFREIGHTLINER,CarMakeFURO,CarMakeGATOR,CarMakeGEMCAR,CarMakeGEO,CarMakeGEORGIE.BOY,CarMakeGMC,CarMakeGREAT.DANE,CarMakeGULFSTREAM,CarMakeHARLEY.DAVIDSON,CarMakeHAWK,CarMakeHEARTLAND,CarMakeHINMT,CarMakeHINO,CarMakeHOLIDAY.RAMBLER,CarMakeHONDA,CarMakeHUDSON,CarMakeHUMMER,CarMakeHYOSUNG,CarMakeHYUNDAI,CarMakeINFINITI,CarMakeINTERNATIONAL,CarMakeISUZU,CarMakeITACSA,CarMakeJAGUAR,CarMakeJAYCO,CarMakeJEEP,CarMakeJOHN.DEERE,CarMakeJOYNER,CarMakeKARAVAN,CarMakeKAUFMAN,CarMakeKAWASAKI,CarMakeKENWORTH,CarMakeKEYSTONE,CarMakeKIA,CarMakeKINGOFTHER,CarMakeKIT,CarMakeKWICK.LD,CarMakeKZ,CarMakeLAMAR,CarMakeLAMBORGHINI,CarMakeLAND.ROVER,CarMakeLEXUS,CarMakeLINCOLN,CarMakeLOTUS,CarMakeLUMBIA,CarMakeMASERATI,CarMakeMAYBACH,CarMakeMAZDA,CarMakeMCI,CarMakeMERCEDES.BENZ,CarMakeMERCURY,CarMakeMILLER.BUI,CarMakeMINI,CarMakeMITSUBISHI,CarMakeMONACO,CarMakeMONTEREY,CarMakeMULTI,CarMakeNEWHORIZON,CarMakeNISSAN,CarMakeNTERNAT,CarMakeNU.WAY,CarMakeNUVAN,CarMakeOLDSMOBILE,CarMakeOPEN.RANGE,CarMakeORANGEBLO,CarMakeOSHKOSH,CarMakeOT.HARLEY,CarMakeOYAL,CarMakePACE.AMERCIAN,CarMakePANOZ,CarMakePETERBILT,CarMakePGMFG,CarMakePINES,CarMakePIONEER,CarMakePLEASURE.WAY,CarMakePLYMOUTH,CarMakePOLARIS,CarMakePONTIAC,CarMakePORSCHE,CarMakePRESTIGE,CarMakeRAM,CarMakeRENEGADE,CarMakeRIVERSIDE,CarMakeROLLS.ROYCE,CarMakeROYAL.ENT,CarMakeSAAB,CarMakeSAFARI,CarMakeSATURN,CarMakeSCION,CarMakeSETRA,CarMakeSMART,CarMakeSPENCER.BOWMAN,CarMakeSTERLING,CarMakeSUBARU,CarMakeSUNNYBROOK,CarMakeSUZUKI,CarMakeTAO.TAO,CarMakeTERRY,CarMakeTHOR,CarMakeTIFFIN,CarMakeTITAN,CarMakeTOYOTA,CarMakeTRAILER,CarMakeTRAILMASTER,CarMakeTRANSHAUL,CarMakeTRAVEL.SUPREME,CarMakeUNITED.SPC,CarMakeUNKNOWN,CarMakeUTILITY.T,CarMakeVICTORY,CarMakeVIKING,CarMakeVOLKSWAGEN,CarMakeVOLVO,CarMakeWABASH.NATIONAL,CarMakeWINNEBAGO,CarMakeWORK.HORSE,CarMakeXKYMCO,CarMakeXMILES,CarMakeXSCOTER,CarMakeXWCCXX,CarMakeXZNEN,CarMakeYAMAHA,JDPowersCatCOMPACT.CAR,JDPowersCatEXCLUDED,JDPowersCatFULLSIZE.CAR,JDPowersCatLUXURY.CAR,JDPowersCatMIDSIZE.CAR,JDPowersCatPICKUP,JDPowersCatSPORTS.CAR,JDPowersCatSUV,JDPowersCatUNDEFINED,JDPowersCatVAN,Risky
266400,65938.25,13612.5,12198.4375,0.375,0.1875,0.4375,0.125,0.25,0,0,0,0.5625,0.5625,0.766761379,29.3125,1,NA,6.5625,16,16,13612.5,9.1875,0.244171496,0.267484274,0.322171705,0.322188567,0.259909026,0.265841246,0.254312501,0.317670072,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.3125,0.125,0.0625,0.3125,0,0.0625,1
266435,139932.9091,3463.636364,3143.181818,0,0,1,0.090909091,0.181818182,0,0,0,0.272727273,0,1.300148958,29,1,NA,10.90909091,11,11,3463.636364,-12.72727273,0.244320078,0.268179375,0.32533834,0.328306283,0.260388456,0.267533492,0.254631648,0.33028411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0.090909091,0.272727273,0.090909091,0,0.181818182,0,0.181818182,0
266503,22685.58824,4797.647059,2228.529412,0.011764706,0,0.988235294,0,0.011764706,0.141176471,0,0.188235294,0.517647059,0.011764706,1.038350934,24.95294118,0.729411765,NA,8.623529412,85,85,4797.647059,0,0.242121061,0.258156468,0.263051184,0.271311114,0.25330397,0.252916055,0.249944389,0.261447497,0,0,0,0,0,0.952941176,0.047058824,0,0,0,0,0,0,0,0,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011764706,0.047058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023529412,0,0,0,0.011764706,0,0.011764706,0.011764706,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023529412,0,0,0.023529412,0,0,0,0,0,0,0.011764706,0,0,0.717647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011764706,0,0.011764706,0,0,0.011764706,0,0,0,0,0,0.011764706,0,0,0,0,0,0,0,0,0,0,0.011764706,0,0.023529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023529412,0,0,0,0,0,0,0,0,0,0,0.023529412,0.694117647,0,0.047058824,0.023529412,0,0,0.047058824,0.164705882,0,0
266725,88264.32258,10401.6129,9059.677419,0.161290323,0.225806452,0.612903226,0,0.064516129,0,0,0,0.419354839,0.290322581,1.03431365,29.35483871,1,NA,9.677419355,31,31,10401.6129,7.225806452,0.243725749,0.265414615,0.311171945,0.306283742,0.258470854,0.261958981,0.253357182,0.295404124,0,0,0,0,0,0.032258065,0.967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0.032258065,0,0,0.35483871,0,0,0,0,0,0,0,0,0,0,0,0.129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0.064516129,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096774194,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0.064516129,0.35483871,0.290322581,0,0.225806452,0,0.032258065,1
266983,75346.19306,7451.538462,8363.499246,0.159879336,0.101055807,0.739064857,0.045248869,0.070889894,0.070889894,0.004524887,0.001508296,0.437405732,0.260935143,1.152962161,27.79638009,0.92760181,NA,6.736048265,663,663,7451.538462,0.158371041,0.224944953,0.197922032,0.209317882,0.247779874,0.208992168,0.211984589,0.215999,0.192295519,0.034690799,0.016591252,0,0,0.30015083,0.209653092,0.438914027,0,0,0,0,0,0,0,0,0,0.079939668,0,0,0,0,0,0,0,0.266968326,0,0.001508296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349924585,0,0,0,0,0,0,0,0,0,0,0,0.301659125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012066365,0.037707391,0,0,0.177978884,0.07239819,0,0,0,0,0,0,0,0,0,0,0.223227753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140271493,0,0,0,0,0,0,0,0,0,0.001508296,0,0,0,0,0,0,0,0,0.001508296,0,0,0,0.034690799,0,0,0,0,0,0,0.02413273,0,0,0,0,0,0,0,0.034690799,0,0,0,0,0,0,0,0,0.001508296,0,0,0,0,0.016591252,0,0,0.007541478,0,0,0.012066365,0,0,0,0,0.138763198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018099548,0,0,0.004524887,0,0,0,0,0,0,0.010558069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030165913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171945701,0.006033183,0.012066365,0.075414781,0.423831071,0.084464555,0.007541478,0.214177979,0,0.004524887,1
267346,41426.85057,15504.5977,14933.90805,0.390804598,0.011494253,0.597701149,0.67816092,0.045977011,0,0,0.356321839,0.045977011,0.402298851,1.390392182,32.93103448,1,NA,4.402298851,87,87,15504.5977,-1.425287356,0.242061628,0.25789339,0.26130426,0.268867296,0.253113314,0.252649023,0.249818782,0.260664555,0.149425287,0.011494253,0,0,0.011494253,0.16091954,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448276,0,0,0.011494253,0,0,0,0,0,0,0,0,0,0.16091954,0,0,0,0,0,0.655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0.011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045977011,0.011494253,0,0,0,0,0,0,0,0,0,0,0.011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114942529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0,0,0,0.08045977,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0.402298851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0,0,0,0,0,0,0,0.103448276,0,0,0,0,0,0,0,0,0,0.022988506,0,0,0,0,0,0,0,0,0,0,0.252873563,0,0,0.045977011,0.195402299,0.068965517,0.022988506,0.32183908,0,0.091954023,0
267596,157385.1,4893.571429,4489.285714,0.214285714,0.014285714,0.771428571,0.014285714,0.014285714,0.014285714,0,0,0.514285714,0.071428571,1.082410595,27.05714286,0.942857143,NA,12.01428571,70,70,4893.571428,-0.7,0.242566807,0.260142568,0.276598076,0.281259617,0.254736124,0.255028206,0.250888249,0.26798375,0,0.014285714,0,0,0.228571429,0.757142857,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771428571,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242857143,0,0,0,0.085714286,0,0,0,0,0,0,0.042857143,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0.171428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0.085714286,0.357142857,0.285714286,0.014285714,0.228571429,0,0,0
267830,151587.2292,4352.604167,3484.722222,0.069444444,0.048611111,0.881944444,0,0.006944444,0.041666667,0,0,0.451388889,0.048611111,0.712464182,28.61111111,0.895833333,NA,11.36805556,144,144,4352.604167,-0.388888889,0.24036779,0.250565775,0.224779199,0.223603518,0.247728218,0.246030795,0.24626276,0.243700611,0,0,0,0,0.958333333,0.006944444,0.034722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.006944444,0,0,0,0,0,0,0,0,0,0,0.006944444,0,0,0,0,0,0.013888889,0,0.013888889,0.006944444,0,0,0.194444444,0.041666667,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.048611111,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0.020833333,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0.013888889,0,0,0,0,0,0,0.020833333,0.006944444,0.013888889,0,0,0,0,0.013888889,0,0.006944444,0.013888889,0,0,0.006944444,0,0,0,0,0.006944444,0,0,0,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0.006944444,0.013888889,0,0.006944444,0,0,0,0,0,0,0,0,0,0,0.013888889,0,0,0,0,0,0,0,0,0,0.006944444,0.006944444,0,0,0,0,0,0,0,0,0,0.125,0.041666667,0,0.041666667,0.138888889,0.166666667,0.027777778,0.375,0.006944444,0.076388889,0
268073,73457.44444,13030.15873,11639.68254,0.412698413,0.047619048,0.53968254,0.095238095,0.063492063,0,0.015873016,0.015873016,0.507936508,0.412698413,1.675717121,29.63492063,0.984126984,NA,8.19047619,63,63,13030.15873,0.222222222,0.242774823,0.261077296,0.283053205,0.28416097,0.255405552,0.256091399,0.251329806,0.271530706,0,0.079365079,0,0,0.015873016,0.904761905,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0.920634921,0,0,0,0,0,0,0.079365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0.015873016,0,0,0.158730159,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.031746032,0,0,0,0,0,0,0,0,0.063492063,0,0.015873016,0,0,0.031746032,0.015873016,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063492063,0,0,0,0,0,0,0,0.047619048,0,0,0,0.015873016,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063492063,0.015873016,0.015873016,0.158730159,0.206349206,0.111111111,0.063492063,0.222222222,0,0.142857143,1
268272,189655.0887,2262.315271,2743.349754,0,0,1,0,0,0.369458128,0,0,0.334975369,0,-0.104513439,27.40394089,0.517241379,NA,10.95073892,203,203,2262.315271,1.147783251,0.23861452,0.24332236,0.213156321,0.222754737,0.242310561,0.240464537,0.242630381,0.232140313,0,0,0,0,0.428571429,0.571428571,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0.039408867,0,0.009852217,0.004926108,0,0,0.216748768,0.02955665,0,0,0,0,0,0,0,0,0,0,0.128078818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201970443,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0.02955665,0,0,0,0.004926108,0.004926108,0,0.009852217,0,0.009852217,0,0.019704433,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0,0.014778325,0.004926108,0.039408867,0,0,0,0,0.004926108,0,0.009852217,0.004926108,0,0,0.014778325,0,0,0,0,0.02955665,0,0,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02955665,0,0,0,0,0,0,0,0,0,0.009852217,0,0,0,0,0,0,0,0.004926108,0,0,0,0,0,0.044334975,0,0,0,0,0,0,0,0,0,0,0.02955665,0,0,0,0,0,0,0,0,0,0.073891626,0.009852217,0,0.078817734,0.093596059,0.162561576,0.014778325,0.502463054,0,0.064039409,0
268620,85943.8,15060,14085,0,0,1,0,0,0.2,0,0,0,0,2.61,29,0.8,NA,8,5,5,15060,-2.8,0.244498377,0.269016948,0.328745435,0.336207441,0.260963778,0.270209282,0.255015092,0.356827489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0.2,0,0,0
268647,90978.46154,12792.30769,12013.46154,0.192307692,0.153846154,0.653846154,0.038461538,0.115384615,0,0,0,0.346153846,0.269230769,1.427365671,28.80769231,1,NA,8.423076923,26,26,12792.30769,7.807692308,0.243874331,0.266101898,0.315061017,0.31167421,0.258950212,0.263119737,0.253675268,0.301325475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115384615,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0.076923077,0.115384615,0.269230769,0.076923077,0.269230769,0,0.038461538,1
268788,87589.56897,15096.89655,16232.75862,0.094827586,0.025862069,0.879310345,0.077586207,0.060344828,0.077586207,0.103448276,0.181034483,0.189655172,0.112068966,1.045555442,28.8362069,0.887931034,NA,7.146551724,116,116,15096.89655,-1.862068966,0.241199851,0.254124383,0.239052374,0.245558966,0.250359853,0.249075836,0.248003834,0.250979752,0.025862069,0.112068966,0,0,0.215517241,0.120689655,0.525862069,0.00862069,0,0,0,0,0,0,0,0.068965517,0.00862069,0,0,0.086206897,0,0,0.00862069,0,0.025862069,0,0.00862069,0,0,0,0,0,0,0,0,0,0.00862069,0,0.00862069,0.00862069,0,0.051724138,0.00862069,0,0.025862069,0,0.017241379,0,0,0,0.025862069,0.00862069,0.00862069,0.00862069,0,0,0.051724138,0.094827586,0.017241379,0,0.068965517,0.336206897,0,0,0,0,0.00862069,0,0,0,0,0.017241379,0.00862069,0,0,0,0,0,0,0,0,0,0,0,0,0.00862069,0,0,0,0,0,0.25,0,0,0.025862069,0,0,0,0.00862069,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862069,0,0,0,0,0,0,0,0,0.043103448,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0.077586207,0,0,0,0.00862069,0,0.00862069,0,0.112068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0.00862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284482759,0,0,0,0,0,0,0,0,0,0.060344828,0,0,0,0,0,0,0,0,0,0.00862069,0.24137931,0.017241379,0,0.198275862,0.068965517,0.00862069,0.034482759,0.413793103,0,0.017241379,0
